date,Day Ahead Auction (ES),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2024-10-31 10:00:00+00:00,85.04,4686.0,28538.5,8930.575
2024-10-31 11:00:00+00:00,88.91,4665.75,28498.0,9486.85
2024-10-31 12:00:00+00:00,85.31,4601.75,28647.5,9365.475
2024-10-31 13:00:00+00:00,85.51,4418.0,28337.0,8918.1
2024-10-31 14:00:00+00:00,95.5,4088.5,27894.75,7903.575
2024-10-31 15:00:00+00:00,113.0,3710.75,27513.5,5703.25
2024-10-31 16:00:00+00:00,130.0,3586.25,27762.25,2062.75
2024-10-31 17:00:00+00:00,134.14,3764.75,29078.5,257.775
2024-10-31 18:00:00+00:00,135.01,3922.0,29877.25,302.8
2024-10-31 19:00:00+00:00,148.72,3915.25,29879.75,240.35
2024-10-31 20:00:00+00:00,134.34,3930.5,29030.0,257.4
2024-10-31 21:00:00+00:00,115.2,3885.0,26770.5,214.1
2024-10-31 22:00:00+00:00,102.0,3772.0,24422.5,200.55
2024-10-31 23:00:00+00:00,86.48,4143.5,22623.0,28.9
2024-11-01 00:00:00+00:00,81.71,4054.5,21458.25,64.95
2024-11-01 01:00:00+00:00,75.0,3957.0,20225.75,44.325
2024-11-01 02:00:00+00:00,70.7,3718.25,19710.5,36.125
2024-11-01 03:00:00+00:00,70.68,3499.75,19421.25,31.525
2024-11-01 04:00:00+00:00,71.66,3358.5,19290.75,15.125
2024-11-01 05:00:00+00:00,73.84,3257.25,19795.25,6.05
2024-11-01 06:00:00+00:00,78.0,3158.25,20357.75,50.975
2024-11-01 07:00:00+00:00,73.09,3024.25,20867.25,1695.475
2024-11-01 08:00:00+00:00,70.0,2777.0,22186.0,5208.775
2024-11-01 09:00:00+00:00,66.71,2534.0,22896.75,8033.55
2024-11-01 10:00:00+00:00,47.8,2456.5,23060.25,9595.95
2024-11-01 11:00:00+00:00,49.99,2405.25,23005.0,10322.925
2024-11-01 12:00:00+00:00,50.24,2430.75,23434.5,10395.95
2024-11-01 13:00:00+00:00,60.0,2395.5,23639.5,9826.8
2024-11-01 14:00:00+00:00,70.43,2348.5,22767.75,8696.1
2024-11-01 15:00:00+00:00,83.76,2341.0,22403.5,6079.85
2024-11-01 16:00:00+00:00,105.48,2514.75,22488.25,1979.175
2024-11-01 17:00:00+00:00,125.88,2807.0,24375.75,178.27499999999998
2024-11-01 18:00:00+00:00,120.01,2966.5,25433.0,131.1
2024-11-01 19:00:00+00:00,119.7,2981.75,25759.75,113.775
2024-11-01 20:00:00+00:00,110.75,2904.5,25575.25,133.0
2024-11-01 21:00:00+00:00,101.09,2790.25,24361.0,140.75
2024-11-01 22:00:00+00:00,95.65,2626.25,22616.75,143.65
2024-11-01 23:00:00+00:00,96.28,2497.0,20989.0,51.324999999999996
2024-11-02 00:00:00+00:00,91.56,2358.0,19588.0,51.225
2024-11-02 01:00:00+00:00,88.93,2259.0,18732.25,47.2
2024-11-02 02:00:00+00:00,86.0,2210.25,18364.25,36.15
2024-11-02 03:00:00+00:00,86.85,2229.0,18321.0,30.6
2024-11-02 04:00:00+00:00,85.62,2243.75,18494.25,26.125
2024-11-02 05:00:00+00:00,93.14,2222.25,19297.0,17.375
2024-11-02 06:00:00+00:00,100.11,2172.75,20386.0,116.1
2024-11-02 07:00:00+00:00,101.16,2029.5,21814.0,2225.325
2024-11-02 08:00:00+00:00,88.93,1844.5,23324.5,7598.625
2024-11-02 09:00:00+00:00,77.89,1700.25,23943.5,11660.25
2024-11-02 10:00:00+00:00,71.77,1632.75,23946.25,13101.125
2024-11-02 11:00:00+00:00,74.63,1662.25,23760.5,13460.575
2024-11-02 12:00:00+00:00,69.84,1596.5,24235.75,13132.55
2024-11-02 13:00:00+00:00,72.34,1697.0,24058.25,12842.325
2024-11-02 14:00:00+00:00,70.63,1739.25,23299.0,12058.25
2024-11-02 15:00:00+00:00,85.0,1880.25,23215.5,8676.425
2024-11-02 16:00:00+00:00,105.82,2056.75,23550.75,3413.2
2024-11-02 17:00:00+00:00,114.64,2451.0,25514.0,523.775
2024-11-02 18:00:00+00:00,114.64,2972.25,26451.0,293.45000000000005
2024-11-02 19:00:00+00:00,112.46,3330.0,26712.75,257.725
2024-11-02 20:00:00+00:00,111.54,3551.25,25946.0,241.175
2024-11-02 21:00:00+00:00,106.28,3642.5,23895.25,221.0
2024-11-02 22:00:00+00:00,100.61,3645.5,22040.5,200.05
2024-11-02 23:00:00+00:00,101.19,4171.25,20772.0,77.825
2024-11-03 00:00:00+00:00,91.36,4226.5,19468.75,56.875
2024-11-03 01:00:00+00:00,85.51,4258.5,18588.25,36.65
2024-11-03 02:00:00+00:00,85.0,4205.5,18098.25,32.6
2024-11-03 03:00:00+00:00,76.25,4194.25,17807.75,30.575
2024-11-03 04:00:00+00:00,75.12,4284.25,17878.25,29.625
2024-11-03 05:00:00+00:00,84.18,4450.5,18250.0,24.65
2024-11-03 06:00:00+00:00,87.14,4587.75,19009.25,102.4
2024-11-03 07:00:00+00:00,77.89,4787.5,19478.75,2506.4
2024-11-03 08:00:00+00:00,40.1,4808.0,20571.25,8095.95
2024-11-03 09:00:00+00:00,30.0,4820.0,21239.5,11494.425
2024-11-03 10:00:00+00:00,19.99,4914.25,21429.5,12812.15
2024-11-03 11:00:00+00:00,7.4,5057.25,21654.0,13051.95
2024-11-03 12:00:00+00:00,24.77,5095.75,22341.25,12835.4
2024-11-03 13:00:00+00:00,25.1,5097.5,22413.0,12195.0
2024-11-03 14:00:00+00:00,30.3,5098.75,21379.5,11228.9
2024-11-03 15:00:00+00:00,65.97,5150.5,21232.25,8219.075
2024-11-03 16:00:00+00:00,94.73,5271.5,21965.5,3004.525
2024-11-03 17:00:00+00:00,116.67,5628.0,23740.5,303.575
2024-11-03 18:00:00+00:00,114.01,6149.25,25005.25,139.975
2024-11-03 19:00:00+00:00,111.04,6480.25,26116.75,113.9
2024-11-03 20:00:00+00:00,102.54,6821.75,25868.25,177.175
2024-11-03 21:00:00+00:00,100.2,6973.0,24251.5,179.225
2024-11-03 22:00:00+00:00,95.24,7087.5,22145.75,98.125
2024-11-03 23:00:00+00:00,92.04,6425.25,20607.5,38.5
2024-11-04 00:00:00+00:00,89.96,6231.5,19468.25,30.075
2024-11-04 01:00:00+00:00,90.07,6142.0,18808.75,28.35
2024-11-04 02:00:00+00:00,83.82,5882.0,18560.5,25.825
2024-11-04 03:00:00+00:00,85.36,5566.0,18572.5,21.225
2024-11-04 04:00:00+00:00,89.89,5267.25,19312.0,14.7
2024-11-04 05:00:00+00:00,104.14,5032.5,22152.0,41.75
2024-11-04 06:00:00+00:00,121.54,4855.0,25667.5,104.8
2024-11-04 07:00:00+00:00,124.08,4686.0,27523.5,1560.1
2024-11-04 08:00:00+00:00,118.04,4445.0,28096.0,5329.575
2024-11-04 09:00:00+00:00,99.88,4197.0,28066.25,8784.775000000001
2024-11-04 10:00:00+00:00,93.32,4117.25,27999.25,11028.025
2024-11-04 11:00:00+00:00,91.39,4245.75,28089.0,11325.875
2024-11-04 12:00:00+00:00,90.1,4280.75,28365.0,11086.525
2024-11-04 13:00:00+00:00,92.4,4102.75,28014.75,10737.4
2024-11-04 14:00:00+00:00,109.64,3930.0,27827.5,9792.45
2024-11-04 15:00:00+00:00,120.94,3803.75,27992.75,6935.4
2024-11-04 16:00:00+00:00,135.24,3889.5,28656.75,2335.1
2024-11-04 17:00:00+00:00,160.54,4110.0,30057.5,275.0
2024-11-04 18:00:00+00:00,151.52,4506.0,31028.75,57.475
2024-11-04 19:00:00+00:00,123.0,4682.25,31011.0,152.15
2024-11-04 20:00:00+00:00,118.28,4837.75,29785.25,245.675
2024-11-04 21:00:00+00:00,118.28,4966.75,26927.75,158.35
2024-11-04 22:00:00+00:00,109.64,4932.25,24411.75,124.1
2024-11-04 23:00:00+00:00,101.47,4820.0,22364.0,76.6
2024-11-05 00:00:00+00:00,94.0,4494.25,21055.5,43.55
2024-11-05 01:00:00+00:00,90.43,4138.0,20365.25,37.775
2024-11-05 02:00:00+00:00,90.89,3779.25,20023.0,30.7
2024-11-05 03:00:00+00:00,91.1,3397.75,20072.0,29.200000000000003
2024-11-05 04:00:00+00:00,101.47,3010.5,20613.0,35.825
2024-11-05 05:00:00+00:00,115.17,2674.75,23128.5,45.925
2024-11-05 06:00:00+00:00,124.09,2368.5,26361.0,70.25
2024-11-05 07:00:00+00:00,133.14,2074.25,27947.0,1976.375
2024-11-05 08:00:00+00:00,118.23,1774.0,28412.25,6779.125
2024-11-05 09:00:00+00:00,105.87,1531.75,28038.25,10625.625
2024-11-05 10:00:00+00:00,95.28,1316.0,27969.5,12450.975
2024-11-05 11:00:00+00:00,94.92,1205.25,28093.75,12889.25
2024-11-05 12:00:00+00:00,99.25,1184.5,28308.25,12721.7
2024-11-05 13:00:00+00:00,109.5,1109.75,27998.0,12355.3
2024-11-05 14:00:00+00:00,111.33,1018.25,27622.75,11249.075
2024-11-05 15:00:00+00:00,115.54,949.0,27652.0,7961.15
2024-11-05 16:00:00+00:00,123.62,937.0,28340.75,2831.175
2024-11-05 17:00:00+00:00,193.0,990.25,29766.75,375.825
2024-11-05 18:00:00+00:00,186.2,1047.75,30646.5,253.525
2024-11-05 19:00:00+00:00,154.45,1102.0,31057.25,187.7
2024-11-05 20:00:00+00:00,126.63,1123.5,29924.25,244.125
2024-11-05 21:00:00+00:00,121.28,1179.5,27015.75,241.375
2024-11-05 22:00:00+00:00,112.23,1233.0,24339.0,234.27499999999998
2024-11-05 23:00:00+00:00,123.04,686.0,23116.5,69.025
2024-11-06 00:00:00+00:00,119.23,815.0,21903.25,54.925
2024-11-06 01:00:00+00:00,117.98,928.25,21112.25,22.075
2024-11-06 02:00:00+00:00,116.03,1018.0,20806.25,20.375
2024-11-06 03:00:00+00:00,110.43,1175.25,20836.5,26.95
2024-11-06 04:00:00+00:00,112.53,1339.75,21369.25,27.075
2024-11-06 05:00:00+00:00,119.23,1515.75,23862.25,22.225
2024-11-06 06:00:00+00:00,125.01,1695.25,27350.5,52.675
2024-11-06 07:00:00+00:00,128.89,1783.25,28838.25,2650.225
2024-11-06 08:00:00+00:00,119.23,1783.0,28759.25,8941.175
2024-11-06 09:00:00+00:00,100.34,1726.75,28215.75,13216.9
2024-11-06 10:00:00+00:00,92.33,1759.5,27933.25,14766.1
2024-11-06 11:00:00+00:00,88.0,1866.75,27971.0,15191.9
2024-11-06 12:00:00+00:00,90.0,1887.0,28155.75,15068.875
2024-11-06 13:00:00+00:00,86.0,1922.0,27869.75,14754.2
2024-11-06 14:00:00+00:00,92.58,1970.75,27609.5,13894.724999999999
2024-11-06 15:00:00+00:00,105.8,2043.5,27711.75,10182.025
2024-11-06 16:00:00+00:00,125.0,2267.75,28218.0,3758.725
2024-11-06 17:00:00+00:00,171.89,2670.75,29938.25,428.125
2024-11-06 18:00:00+00:00,167.02,3163.5,30908.5,274.4
2024-11-06 19:00:00+00:00,135.18,3586.5,31153.25,204.1
2024-11-06 20:00:00+00:00,124.65,3878.0,30025.5,253.15
2024-11-06 21:00:00+00:00,117.39,4077.5,27358.5,229.5
2024-11-06 22:00:00+00:00,116.16,4242.5,24870.0,124.9
2024-11-06 23:00:00+00:00,106.54,4240.0,23238.75,46.824999999999996
2024-11-07 00:00:00+00:00,95.72,4200.5,21940.75,31.0
2024-11-07 01:00:00+00:00,94.01,3907.0,21126.0,53.65
2024-11-07 02:00:00+00:00,99.32,3816.0,20789.0,38.65
2024-11-07 03:00:00+00:00,100.2,3734.75,20783.5,33.825
2024-11-07 04:00:00+00:00,107.61,3792.75,21278.25,28.4
2024-11-07 05:00:00+00:00,109.9,3801.0,23719.75,19.425
2024-11-07 06:00:00+00:00,122.76,3776.75,27049.0,79.02499999999999
2024-11-07 07:00:00+00:00,127.51,3722.75,28495.0,2392.475
2024-11-07 08:00:00+00:00,120.04,3546.5,28481.75,8061.800000000001
2024-11-07 09:00:00+00:00,105.6,3589.25,28036.0,12039.1
2024-11-07 10:00:00+00:00,95.0,3239.25,27662.25,13638.025000000001
2024-11-07 11:00:00+00:00,90.0,3009.75,27657.5,14275.55
2024-11-07 12:00:00+00:00,90.0,2972.5,27918.75,14455.575
2024-11-07 13:00:00+00:00,92.0,2888.75,27753.75,14083.1
2024-11-07 14:00:00+00:00,106.87,2895.0,27662.5,13110.45
2024-11-07 15:00:00+00:00,119.16,3024.5,27919.75,9714.975
2024-11-07 16:00:00+00:00,122.98,3234.25,28447.5,3423.925
2024-11-07 17:00:00+00:00,151.49,3622.5,29914.0,385.2
2024-11-07 18:00:00+00:00,144.66,3928.0,30688.75,251.55
2024-11-07 19:00:00+00:00,130.99,4180.0,31138.25,233.55
2024-11-07 20:00:00+00:00,124.48,4365.75,29911.5,287.8
2024-11-07 21:00:00+00:00,115.31,4412.75,27329.0,224.675
2024-11-07 22:00:00+00:00,111.73,4582.5,24850.0,127.35
2024-11-07 23:00:00+00:00,103.48,4509.5,23207.5,104.1
2024-11-08 00:00:00+00:00,104.0,4728.0,21835.0,70.7
2024-11-08 01:00:00+00:00,98.78,4435.5,21108.75,19.8
2024-11-08 02:00:00+00:00,98.78,4324.75,20841.0,11.075
2024-11-08 03:00:00+00:00,98.8,4264.5,20758.75,9.625
2024-11-08 04:00:00+00:00,103.23,4196.0,21282.75,8.05
2024-11-08 05:00:00+00:00,112.09,4127.75,23644.25,45.7
2024-11-08 06:00:00+00:00,126.56,4038.0,27037.5,28.35
2024-11-08 07:00:00+00:00,130.37,3910.0,28332.0,1456.375
2024-11-08 08:00:00+00:00,124.1,3758.75,28388.75,4904.4
2024-11-08 09:00:00+00:00,117.34,3484.75,28115.75,8087.3
2024-11-08 10:00:00+00:00,110.94,3286.25,27811.0,9554.575
2024-11-08 11:00:00+00:00,105.59,3139.75,27821.25,9903.525
2024-11-08 12:00:00+00:00,106.81,3153.75,27894.5,9818.35
2024-11-08 13:00:00+00:00,112.53,3206.0,27672.0,8982.325
2024-11-08 14:00:00+00:00,122.8,3216.25,27349.25,7445.75
2024-11-08 15:00:00+00:00,127.74,3250.5,27456.75,4667.875
2024-11-08 16:00:00+00:00,129.88,3345.0,28040.75,1479.6
2024-11-08 17:00:00+00:00,133.58,3525.25,29796.75,105.5
2024-11-08 18:00:00+00:00,134.28,3776.5,30388.0,116.6
2024-11-08 19:00:00+00:00,134.28,3974.0,30269.75,107.575
2024-11-08 20:00:00+00:00,132.28,4111.5,29183.25,226.45
2024-11-08 21:00:00+00:00,127.74,4065.75,26563.25,145.1
2024-11-08 22:00:00+00:00,123.76,4131.5,24400.0,132.025
2024-11-08 23:00:00+00:00,115.7,3918.25,23130.5,45.675000000000004
2024-11-09 00:00:00+00:00,115.7,3933.75,21628.75,39.5
2024-11-09 01:00:00+00:00,98.96,3761.25,20647.5,30.55
2024-11-09 02:00:00+00:00,98.96,3738.25,20095.0,22.575
2024-11-09 03:00:00+00:00,98.41,3756.0,19823.0,16.05
2024-11-09 04:00:00+00:00,100.17,3807.75,19720.25,8.6
2024-11-09 05:00:00+00:00,104.31,3872.75,20336.75,4.65
2024-11-09 06:00:00+00:00,109.87,3822.5,21303.75,28.925
2024-11-09 07:00:00+00:00,114.1,3692.75,22252.0,1260.975
2024-11-09 08:00:00+00:00,114.6,3563.0,23574.5,4529.45
2024-11-09 09:00:00+00:00,109.97,3638.25,24434.0,7465.275
2024-11-09 10:00:00+00:00,106.4,3817.75,24435.25,9181.75
2024-11-09 11:00:00+00:00,100.37,3804.0,24356.75,10529.35
2024-11-09 12:00:00+00:00,96.8,4213.5,24768.75,11324.0
2024-11-09 13:00:00+00:00,93.23,4254.75,24680.75,11392.725
2024-11-09 14:00:00+00:00,90.2,4564.75,23670.0,10614.025
2024-11-09 15:00:00+00:00,114.08,4945.75,23369.75,7815.15
2024-11-09 16:00:00+00:00,130.04,5434.25,23742.0,2636.5499999999997
2024-11-09 17:00:00+00:00,133.34,5921.25,25501.75,283.65
2024-11-09 18:00:00+00:00,134.86,6489.25,26429.25,192.075
2024-11-09 19:00:00+00:00,128.32,6869.75,26742.5,162.075
2024-11-09 20:00:00+00:00,117.96,7031.0,26358.5,239.375
2024-11-09 21:00:00+00:00,114.53,6970.0,24711.0,255.47500000000002
2024-11-09 22:00:00+00:00,110.1,6935.5,22932.25,250.9
2024-11-09 23:00:00+00:00,104.99,7350.5,21248.25,63.1
2024-11-10 00:00:00+00:00,102.28,7233.5,19890.75,21.575
2024-11-10 01:00:00+00:00,97.69,7120.25,19033.25,38.2
2024-11-10 02:00:00+00:00,92.52,7089.5,18543.5,63.900000000000006
2024-11-10 03:00:00+00:00,90.0,7091.25,18313.0,68.375
2024-11-10 04:00:00+00:00,89.18,7001.5,18288.0,25.475
2024-11-10 05:00:00+00:00,95.09,6816.75,18809.5,23.925
2024-11-10 06:00:00+00:00,102.45,6513.75,19479.5,39.9
2024-11-10 07:00:00+00:00,97.95,6132.75,19935.75,2464.95
2024-11-10 08:00:00+00:00,82.78,5553.75,21095.75,8307.475
2024-11-10 09:00:00+00:00,65.2,5190.0,21757.75,12347.85
2024-11-10 10:00:00+00:00,50.0,5212.25,21924.0,13920.475
2024-11-10 11:00:00+00:00,48.4,5318.5,21966.0,14364.275
2024-11-10 12:00:00+00:00,49.01,5530.25,22484.0,14035.7
2024-11-10 13:00:00+00:00,49.01,5700.0,22777.75,13429.175
2024-11-10 14:00:00+00:00,50.24,5925.0,21867.75,12288.45
2024-11-10 15:00:00+00:00,83.2,6190.5,21712.25,8045.25
2024-11-10 16:00:00+00:00,116.0,6486.5,22382.0,2621.925
2024-11-10 17:00:00+00:00,127.99,6795.5,24282.75,283.275
2024-11-10 18:00:00+00:00,128.02,6891.75,25529.75,161.95
2024-11-10 19:00:00+00:00,125.31,6849.5,26364.0,124.57499999999999
2024-11-10 20:00:00+00:00,115.28,6839.25,26286.0,217.025
2024-11-10 21:00:00+00:00,111.1,6883.75,24699.25,254.125
2024-11-10 22:00:00+00:00,108.02,6970.5,22776.5,159.65
2024-11-10 23:00:00+00:00,109.0,7280.0,21052.5,102.5
2024-11-11 00:00:00+00:00,101.71,7283.5,19861.0,72.0
2024-11-11 01:00:00+00:00,99.39,7419.5,19142.25,61.25
2024-11-11 02:00:00+00:00,85.38,7504.25,18928.75,51.65
2024-11-11 03:00:00+00:00,80.66,7540.75,18981.75,44.6
2024-11-11 04:00:00+00:00,80.2,7626.5,19762.25,43.925000000000004
2024-11-11 05:00:00+00:00,84.1,7719.25,22628.25,74.3
2024-11-11 06:00:00+00:00,105.72,7710.0,26236.75,59.125
2024-11-11 07:00:00+00:00,109.0,7858.0,27955.0,2465.65
2024-11-11 08:00:00+00:00,79.9,8006.0,28248.5,8518.5
2024-11-11 09:00:00+00:00,50.24,8448.0,28010.25,12961.6
2024-11-11 10:00:00+00:00,45.2,8923.25,27685.5,14690.15
2024-11-11 11:00:00+00:00,33.49,9445.75,27793.0,15136.875
2024-11-11 12:00:00+00:00,15.2,9802.75,28173.75,14967.775
2024-11-11 13:00:00+00:00,7.0,10084.5,28031.25,14669.35
2024-11-11 14:00:00+00:00,5.0,10338.5,27771.5,13504.7
2024-11-11 15:00:00+00:00,65.63,10730.75,27754.75,9351.8
2024-11-11 16:00:00+00:00,106.7,11363.75,28372.75,3095.925
2024-11-11 17:00:00+00:00,115.89,11937.5,29862.75,339.425
2024-11-11 18:00:00+00:00,116.86,12317.0,30588.75,222.45
2024-11-11 19:00:00+00:00,109.69,12616.5,31062.5,164.525
2024-11-11 20:00:00+00:00,96.73,12824.5,30069.5,219.7
2024-11-11 21:00:00+00:00,88.92,12819.5,27036.0,189.75
2024-11-11 22:00:00+00:00,78.2,12730.75,24521.25,228.925
2024-11-11 23:00:00+00:00,65.0,13132.0,23438.0,51.2
2024-11-12 00:00:00+00:00,49.97,13032.75,22192.25,34.475
2024-11-12 01:00:00+00:00,49.78,12896.75,21350.75,23.725
2024-11-12 02:00:00+00:00,45.38,12704.75,21048.75,24.625
2024-11-12 03:00:00+00:00,31.24,12505.0,21029.25,23.775
2024-11-12 04:00:00+00:00,49.84,12541.5,21676.0,23.2
2024-11-12 05:00:00+00:00,70.2,12594.25,24359.25,14.2
2024-11-12 06:00:00+00:00,102.66,12528.75,28045.75,46.4
2024-11-12 07:00:00+00:00,102.67,12239.0,29517.5,2179.525
2024-11-12 08:00:00+00:00,69.98,11900.25,29379.5,8458.3
2024-11-12 09:00:00+00:00,4.31,11722.75,28858.0,12895.9
2024-11-12 10:00:00+00:00,3.32,11816.75,28381.25,14290.125
2024-11-12 11:00:00+00:00,3.32,11852.25,28346.75,14578.125
2024-11-12 12:00:00+00:00,3.32,11784.5,28743.75,14338.95
2024-11-12 13:00:00+00:00,3.32,11798.25,28735.5,14077.85
2024-11-12 14:00:00+00:00,3.32,12022.25,28417.25,13171.1
2024-11-12 15:00:00+00:00,49.84,12345.25,28625.0,9014.075
2024-11-12 16:00:00+00:00,102.67,12764.25,29454.0,2970.25
2024-11-12 17:00:00+00:00,115.06,13075.0,31016.0,344.95
2024-11-12 18:00:00+00:00,120.76,12920.0,32088.25,234.02499999999998
2024-11-12 19:00:00+00:00,128.86,12356.5,32526.25,177.0
2024-11-12 20:00:00+00:00,120.28,11595.5,31336.75,249.975
2024-11-12 21:00:00+00:00,119.92,10671.25,28352.25,154.075
2024-11-12 22:00:00+00:00,113.87,9672.25,25721.5,113.725
2024-11-12 23:00:00+00:00,100.13,8148.25,23907.25,66.275
2024-11-13 00:00:00+00:00,99.47,7595.25,22469.25,54.875
2024-11-13 01:00:00+00:00,99.12,7372.75,21702.25,44.8
2024-11-13 02:00:00+00:00,95.33,7493.0,21343.0,25.775
2024-11-13 03:00:00+00:00,91.82,7884.5,21364.25,16.6
2024-11-13 04:00:00+00:00,94.9,8361.75,21988.0,7.075
2024-11-13 05:00:00+00:00,104.09,8976.25,24623.25,7.25
2024-11-13 06:00:00+00:00,120.0,9363.25,28376.5,92.725
2024-11-13 07:00:00+00:00,121.76,9639.0,29967.0,988.0250000000001
2024-11-13 08:00:00+00:00,120.86,9879.0,29982.0,3917.775
2024-11-13 09:00:00+00:00,104.09,10384.0,29630.0,6554.25
2024-11-13 10:00:00+00:00,84.9,11031.5,29254.0,7012.575
2024-11-13 11:00:00+00:00,82.99,11528.0,29280.0,7511.8
2024-11-13 12:00:00+00:00,83.2,11777.5,29604.75,6914.05
2024-11-13 13:00:00+00:00,84.9,12026.0,29654.5,6590.325
2024-11-13 14:00:00+00:00,95.97,12127.25,29527.5,5949.6
2024-11-13 15:00:00+00:00,112.35,12041.75,29799.5,4378.325
2024-11-13 16:00:00+00:00,116.28,12024.75,30508.0,1365.475
2024-11-13 17:00:00+00:00,121.28,12167.5,31981.75,132.5
2024-11-13 18:00:00+00:00,132.18,12353.5,32826.25,85.575
2024-11-13 19:00:00+00:00,133.61,12387.25,33169.5,75.575
2024-11-13 20:00:00+00:00,119.8,12255.5,31862.75,179.6
2024-11-13 21:00:00+00:00,115.88,12085.0,28826.0,195.325
2024-11-13 22:00:00+00:00,100.0,11904.25,26209.0,98.675
2024-11-13 23:00:00+00:00,90.2,11247.5,24255.25,50.375
2024-11-14 00:00:00+00:00,90.0,10930.25,22815.75,46.1
2024-11-14 01:00:00+00:00,89.53,10540.75,21864.5,35.25
2024-11-14 02:00:00+00:00,89.99,10146.25,21575.5,33.675
2024-11-14 03:00:00+00:00,90.2,9681.5,21506.5,35.575
2024-11-14 04:00:00+00:00,95.74,9427.0,22114.25,6.125
2024-11-14 05:00:00+00:00,110.99,9363.5,24717.25,2.775
2024-11-14 06:00:00+00:00,125.28,9311.0,28318.0,125.1
2024-11-14 07:00:00+00:00,134.11,9090.25,30102.5,1157.675
2024-11-14 08:00:00+00:00,125.8,8671.75,30410.75,4092.3
2024-11-14 09:00:00+00:00,121.71,8201.5,30279.75,6390.7
2024-11-14 10:00:00+00:00,120.76,7911.5,30105.0,7605.1
2024-11-14 11:00:00+00:00,119.8,7733.0,30177.5,8315.9
2024-11-14 12:00:00+00:00,120.76,7570.5,30328.75,8279.55
2024-11-14 13:00:00+00:00,122.54,7512.5,30063.75,7671.875
2024-11-14 14:00:00+00:00,126.04,7459.0,29621.25,6458.575
2024-11-14 15:00:00+00:00,133.12,7531.25,29603.25,3986.875
2024-11-14 16:00:00+00:00,136.23,7786.0,30267.0,1239.15
2024-11-14 17:00:00+00:00,146.26,8134.0,32147.5,70.375
2024-11-14 18:00:00+00:00,151.63,8308.5,32521.25,53.2
2024-11-14 19:00:00+00:00,140.1,8297.5,32829.75,33.325
2024-11-14 20:00:00+00:00,129.81,8208.75,31791.5,147.25
2024-11-14 21:00:00+00:00,123.28,7905.75,28879.25,168.1
2024-11-14 22:00:00+00:00,112.91,7538.0,26219.25,125.65
2024-11-14 23:00:00+00:00,111.6,7580.0,24296.5,18.8
2024-11-15 00:00:00+00:00,107.31,7143.0,22852.75,23.6
2024-11-15 01:00:00+00:00,107.43,6819.75,21868.75,24.225
2024-11-15 02:00:00+00:00,104.05,6443.0,21557.75,23.025
2024-11-15 03:00:00+00:00,104.81,6112.25,21447.0,22.175
2024-11-15 04:00:00+00:00,109.55,6007.0,22015.5,12.075
2024-11-15 05:00:00+00:00,130.98,6041.25,24547.5,2.55
2024-11-15 06:00:00+00:00,141.66,6193.25,28092.25,96.825
2024-11-15 07:00:00+00:00,147.22,6292.0,29775.25,911.4
2024-11-15 08:00:00+00:00,138.36,6229.5,29961.25,3793.325
2024-11-15 09:00:00+00:00,131.25,6077.5,29698.75,6965.325
2024-11-15 10:00:00+00:00,125.6,5961.25,29307.75,8571.475
2024-11-15 11:00:00+00:00,120.47,5892.25,29177.25,9098.25
2024-11-15 12:00:00+00:00,119.54,5888.0,29280.0,9193.05
2024-11-15 13:00:00+00:00,120.0,5959.0,29036.75,8791.275
2024-11-15 14:00:00+00:00,119.55,6048.0,28541.25,7680.675
2024-11-15 15:00:00+00:00,128.7,6239.75,28489.5,4834.65
2024-11-15 16:00:00+00:00,139.68,6691.0,29051.75,1330.525
2024-11-15 17:00:00+00:00,138.66,7211.75,30855.75,117.55
2024-11-15 18:00:00+00:00,134.05,7467.25,31386.0,91.9
2024-11-15 19:00:00+00:00,133.85,7502.75,31336.75,76.45
2024-11-15 20:00:00+00:00,134.19,7458.5,30369.0,138.425
2024-11-15 21:00:00+00:00,126.69,7371.75,27711.5,126.55
2024-11-15 22:00:00+00:00,114.08,7251.5,25298.75,128.825
2024-11-15 23:00:00+00:00,104.59,6869.75,23914.5,61.5
2024-11-16 00:00:00+00:00,99.0,6587.75,22441.25,62.45
2024-11-16 01:00:00+00:00,94.5,6322.75,21318.0,107.80000000000001
2024-11-16 02:00:00+00:00,92.28,6138.5,20796.0,36.8
2024-11-16 03:00:00+00:00,92.37,5948.25,20520.25,48.075
2024-11-16 04:00:00+00:00,91.98,5796.0,20521.0,12.100000000000001
2024-11-16 05:00:00+00:00,93.99,5713.0,21302.75,91.775
2024-11-16 06:00:00+00:00,104.52,5629.25,22533.75,12.6
2024-11-16 07:00:00+00:00,114.32,5501.0,23643.0,802.275
2024-11-16 08:00:00+00:00,116.0,5235.75,24980.5,3643.35
2024-11-16 09:00:00+00:00,112.2,4803.0,25691.5,6743.8
2024-11-16 10:00:00+00:00,104.0,4342.0,25468.5,8705.125
2024-11-16 11:00:00+00:00,101.49,3888.75,25159.75,9505.525
2024-11-16 12:00:00+00:00,99.54,3473.0,25459.5,9809.2
2024-11-16 13:00:00+00:00,101.51,3039.75,25491.75,9548.725
2024-11-16 14:00:00+00:00,109.05,2758.0,24691.75,8339.65
2024-11-16 15:00:00+00:00,120.64,2656.0,24367.5,5190.675
