date,Day Ahead Auction (DK1),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Wind offshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2024-01-31 00:00:00+00:00,51.38,2324.3,1760.5,4176.0,0.0
2024-01-31 01:00:00+00:00,51.26,2274.8,1736.0,4173.0,0.0
2024-01-31 02:00:00+00:00,51.06,2239.8,1653.3,4094.0,0.0
2024-01-31 03:00:00+00:00,51.39,2130.1,1610.2,4109.0,0.0
2024-01-31 04:00:00+00:00,50.81,1865.5,1617.8,4213.0,0.0
2024-01-31 05:00:00+00:00,55.01,1548.9,1616.8,4629.0,0.1
2024-01-31 06:00:00+00:00,56.91,1439.6,1592.4,5278.0,1.0
2024-01-31 07:00:00+00:00,57.9,1676.5,1574.3,5547.0,30.6
2024-01-31 08:00:00+00:00,56.6,1888.7,1583.0,5655.0,198.2
2024-01-31 09:00:00+00:00,55.66,2013.8,1605.2,5752.0,396.8
2024-01-31 10:00:00+00:00,53.71,2357.5,1596.0,5804.0,532.3
2024-01-31 11:00:00+00:00,53.73,2589.7,1599.5,5734.0,535.5
2024-01-31 12:00:00+00:00,46.42,2752.1,1620.3,5549.0,439.1
2024-01-31 13:00:00+00:00,40.05,2877.3,1649.5,5431.0,316.3
2024-01-31 14:00:00+00:00,39.97,2954.9,1685.1,5330.0,166.9
2024-01-31 15:00:00+00:00,39.92,3065.7,1735.7,5443.0,22.5
2024-01-31 16:00:00+00:00,49.36,2991.2,1791.6,5861.0,0.6
2024-01-31 17:00:00+00:00,46.99,2701.1,1829.3,5636.0,0.1
2024-01-31 18:00:00+00:00,41.24,2673.5,1856.9,5340.0,0.0
2024-01-31 19:00:00+00:00,36.8,2829.5,1870.9,5171.0,0.0
2024-01-31 20:00:00+00:00,34.1,2995.5,1882.3,5032.0,0.0
2024-01-31 21:00:00+00:00,33.53,3132.8,1894.8,4812.0,0.0
2024-01-31 22:00:00+00:00,39.73,3109.7,1895.6,4627.0,0.0
2024-01-31 23:00:00+00:00,47.06,3451.3,1904.6,4411.0,0.0
2024-02-01 00:00:00+00:00,41.12,3265.0,1882.1,4425.0,0.0
2024-02-01 01:00:00+00:00,42.16,3197.1,1877.0,4384.0,0.0
2024-02-01 02:00:00+00:00,43.05,3236.3,1867.8,4347.0,0.0
2024-02-01 03:00:00+00:00,46.91,3195.4,1833.3,4291.0,0.0
2024-02-01 04:00:00+00:00,49.39,3004.3,1820.6,4215.0,0.0
2024-02-01 05:00:00+00:00,50.35,2699.2,1840.8,4638.0,0.1
2024-02-01 06:00:00+00:00,52.27,2579.6,1859.8,5258.0,1.2
2024-02-01 07:00:00+00:00,52.68,2929.8,1875.8,5507.0,33.5
2024-02-01 08:00:00+00:00,52.13,3075.8,1888.6,5489.0,181.0
2024-02-01 09:00:00+00:00,51.49,3014.5,1895.7,5430.0,306.4
2024-02-01 10:00:00+00:00,50.83,3256.5,1892.0,5436.0,408.5
2024-02-01 11:00:00+00:00,50.86,3178.6,1883.9,5453.0,468.5
2024-02-01 12:00:00+00:00,50.42,3093.0,1879.2,5524.0,501.1
2024-02-01 13:00:00+00:00,50.4,3089.2,1884.0,5417.0,420.1
2024-02-01 14:00:00+00:00,49.59,3087.8,1891.4,5284.0,225.7
2024-02-01 15:00:00+00:00,51.45,3055.9,1896.4,5322.0,29.8
2024-02-01 16:00:00+00:00,54.93,2712.4,1887.3,5676.0,0.8
2024-02-01 17:00:00+00:00,55.07,2031.1,1839.5,5522.0,0.1
2024-02-01 18:00:00+00:00,55.06,1692.6,1785.5,5207.0,0.0
2024-02-01 19:00:00+00:00,55.03,1637.7,1657.9,5116.0,0.0
2024-02-01 20:00:00+00:00,54.93,1511.4,1540.1,4927.0,0.0
2024-02-01 21:00:00+00:00,54.79,1452.8,1519.9,4744.0,0.0
2024-02-01 22:00:00+00:00,54.32,1549.4,1575.7,4614.0,0.0
2024-02-01 23:00:00+00:00,55.74,1969.2,1636.6,3587.0,0.0
2024-02-02 00:00:00+00:00,54.96,1952.5,1595.2,3617.0,0.0
2024-02-02 01:00:00+00:00,53.98,2010.3,1561.2,3615.0,0.0
2024-02-02 02:00:00+00:00,52.94,2126.4,1536.5,3633.0,0.0
2024-02-02 03:00:00+00:00,51.58,2186.4,1529.1,3647.0,0.0
2024-02-02 04:00:00+00:00,53.09,2159.9,1539.0,3564.0,0.0
2024-02-02 05:00:00+00:00,54.19,2077.0,1570.5,4027.0,0.1
2024-02-02 06:00:00+00:00,57.82,2129.9,1626.1,4588.0,0.2
2024-02-02 07:00:00+00:00,59.84,2568.4,1682.5,4761.0,4.4
2024-02-02 08:00:00+00:00,58.1,2868.3,1733.5,4779.0,32.7
2024-02-02 09:00:00+00:00,56.74,2922.5,1782.5,4679.0,64.2
2024-02-02 10:00:00+00:00,54.01,3150.6,1813.2,4626.0,83.0
2024-02-02 11:00:00+00:00,53.52,3063.2,1844.3,4587.0,89.6
2024-02-02 12:00:00+00:00,53.18,2999.9,1852.9,4520.0,84.5
2024-02-02 13:00:00+00:00,51.59,3036.7,1855.9,4397.0,67.4
2024-02-02 14:00:00+00:00,51.42,3057.2,1861.6,4270.0,38.6
2024-02-02 15:00:00+00:00,51.69,3153.2,1866.7,4319.0,6.4
2024-02-02 16:00:00+00:00,52.97,3138.2,1874.6,4693.0,0.2
2024-02-02 17:00:00+00:00,53.21,2865.1,1875.6,4600.0,0.1
2024-02-02 18:00:00+00:00,51.74,2841.8,1874.8,4142.0,0.0
2024-02-02 19:00:00+00:00,51.17,2947.0,1875.5,3926.0,0.0
2024-02-02 20:00:00+00:00,49.68,3052.9,1872.2,3712.0,0.0
2024-02-02 21:00:00+00:00,46.03,3057.6,1871.9,3596.0,0.0
2024-02-02 22:00:00+00:00,36.05,3067.2,1881.2,3485.0,0.0
2024-02-02 23:00:00+00:00,24.74,3115.2,1908.0,3314.0,0.0
2024-02-03 00:00:00+00:00,12.85,3065.2,1905.5,3273.0,0.0
2024-02-03 01:00:00+00:00,6.73,3061.0,1901.5,3351.0,0.0
2024-02-03 02:00:00+00:00,10.51,3154.7,1894.3,3389.0,0.0
2024-02-03 03:00:00+00:00,8.53,3187.3,1879.7,3304.0,0.0
2024-02-03 04:00:00+00:00,8.8,3062.4,1865.4,3246.0,0.0
2024-02-03 05:00:00+00:00,16.48,2711.6,1851.2,3283.0,0.1
2024-02-03 06:00:00+00:00,34.17,2495.1,1829.1,3476.0,0.8
2024-02-03 07:00:00+00:00,45.99,2733.8,1777.8,3716.0,23.8
2024-02-03 08:00:00+00:00,45.97,2814.2,1752.8,3759.0,152.9
2024-02-03 09:00:00+00:00,35.62,2749.4,1750.1,3701.0,322.8
2024-02-03 10:00:00+00:00,30.42,2812.9,1726.5,3671.0,450.4
2024-02-03 11:00:00+00:00,30.58,2715.0,1720.9,3614.0,509.9
2024-02-03 12:00:00+00:00,30.62,2671.1,1727.6,3616.0,451.3
2024-02-03 13:00:00+00:00,40.74,2690.8,1721.6,3542.0,396.4
2024-02-03 14:00:00+00:00,43.7,2647.9,1727.8,3529.0,219.3
2024-02-03 15:00:00+00:00,49.36,2663.5,1736.8,3707.0,34.0
2024-02-03 16:00:00+00:00,57.83,2578.8,1743.1,4054.0,1.1
2024-02-03 17:00:00+00:00,57.3,2300.7,1747.4,4059.0,0.1
2024-02-03 18:00:00+00:00,56.19,2291.4,1756.6,3821.0,0.0
2024-02-03 19:00:00+00:00,53.74,2478.5,1769.2,3678.0,0.0
2024-02-03 20:00:00+00:00,51.21,2567.6,1781.9,3482.0,0.0
2024-02-03 21:00:00+00:00,50.81,2612.7,1801.1,3350.0,0.0
2024-02-03 22:00:00+00:00,38.71,2698.6,1809.3,3259.0,0.0
2024-02-03 23:00:00+00:00,35.3,2987.4,1878.5,3191.0,0.0
2024-02-04 00:00:00+00:00,10.04,3027.5,1888.7,3200.0,0.0
2024-02-04 01:00:00+00:00,3.23,3039.9,1892.2,3215.0,0.0
2024-02-04 02:00:00+00:00,0.68,3113.1,1887.1,3263.0,0.0
2024-02-04 03:00:00+00:00,0.0,3173.7,1884.1,3256.0,0.0
2024-02-04 04:00:00+00:00,0.0,3109.3,1886.0,3232.0,0.0
2024-02-04 05:00:00+00:00,0.0,2819.0,1887.2,3189.0,0.1
2024-02-04 06:00:00+00:00,1.05,2692.1,1888.2,3345.0,1.0
2024-02-04 07:00:00+00:00,8.87,3063.4,1895.4,3556.0,23.7
2024-02-04 08:00:00+00:00,9.83,3190.2,1899.4,3775.0,116.1
2024-02-04 09:00:00+00:00,10.87,3131.5,1899.2,3922.0,206.1
2024-02-04 10:00:00+00:00,12.81,3301.8,1897.1,3950.0,243.6
2024-02-04 11:00:00+00:00,13.82,3190.6,1890.8,3961.0,225.6
2024-02-04 12:00:00+00:00,5.07,3108.6,1895.2,4022.0,180.0
2024-02-04 13:00:00+00:00,9.83,3111.2,1901.0,3914.0,125.8
2024-02-04 14:00:00+00:00,15.72,3116.1,1897.1,3910.0,71.0
2024-02-04 15:00:00+00:00,18.43,3194.5,1892.9,4040.0,11.1
2024-02-04 16:00:00+00:00,38.91,3160.2,1897.3,4445.0,0.4
2024-02-04 17:00:00+00:00,46.01,2876.9,1892.9,4386.0,0.1
2024-02-04 18:00:00+00:00,36.17,2845.4,1882.2,4020.0,0.0
2024-02-04 19:00:00+00:00,29.05,2933.7,1872.6,3805.0,0.0
2024-02-04 20:00:00+00:00,24.52,2992.4,1866.0,3574.0,0.0
2024-02-04 21:00:00+00:00,24.44,3010.5,1867.5,3452.0,0.0
2024-02-04 22:00:00+00:00,16.99,3047.7,1875.3,3356.0,0.0
2024-02-04 23:00:00+00:00,1.63,2943.8,1870.1,3556.0,0.0
2024-02-05 00:00:00+00:00,0.1,2894.3,1855.1,3666.0,0.0
2024-02-05 01:00:00+00:00,0.1,2861.6,1858.5,3596.0,0.0
2024-02-05 02:00:00+00:00,0.22,2893.8,1866.5,3614.0,0.0
2024-02-05 03:00:00+00:00,0.08,2803.9,1828.6,3615.0,0.0
2024-02-05 04:00:00+00:00,1.65,2502.7,1708.8,3625.0,0.0
2024-02-05 05:00:00+00:00,38.97,2016.6,1571.0,4200.0,0.1
2024-02-05 06:00:00+00:00,58.91,1665.3,1432.6,4594.0,0.7
2024-02-05 07:00:00+00:00,62.32,1556.5,1259.2,4805.0,14.5
2024-02-05 08:00:00+00:00,56.86,1329.5,1107.2,4939.0,59.5
2024-02-05 09:00:00+00:00,53.82,1005.8,1027.2,5278.0,87.5
2024-02-05 10:00:00+00:00,46.27,894.2,1065.0,5375.0,94.6
2024-02-05 11:00:00+00:00,48.02,707.2,1127.4,5293.0,96.1
2024-02-05 12:00:00+00:00,48.54,591.3,1182.6,5331.0,87.9
2024-02-05 13:00:00+00:00,53.98,604.7,1209.1,5290.0,71.1
2024-02-05 14:00:00+00:00,55.79,688.8,1135.3,5213.0,41.8
2024-02-05 15:00:00+00:00,60.72,779.4,1073.4,5306.0,8.1
2024-02-05 16:00:00+00:00,68.47,943.5,1026.0,5665.0,0.2
2024-02-05 17:00:00+00:00,68.78,1043.9,1009.2,5499.0,0.1
2024-02-05 18:00:00+00:00,61.84,1153.6,1029.0,5133.0,0.0
2024-02-05 19:00:00+00:00,60.48,1237.9,1118.8,4912.0,0.0
2024-02-05 20:00:00+00:00,59.65,1446.4,1284.2,4731.0,0.0
2024-02-05 21:00:00+00:00,56.3,1580.5,1409.3,4516.0,0.0
2024-02-05 22:00:00+00:00,47.41,1732.3,1480.5,4306.0,0.0
2024-02-05 23:00:00+00:00,35.46,2186.1,1612.6,4371.0,0.0
2024-02-06 00:00:00+00:00,28.2,2166.6,1644.2,4411.0,0.0
2024-02-06 01:00:00+00:00,10.0,2205.0,1671.5,4452.0,0.0
2024-02-06 02:00:00+00:00,4.98,2328.9,1687.5,4501.0,0.0
2024-02-06 03:00:00+00:00,3.11,2361.8,1683.9,4483.0,0.0
2024-02-06 04:00:00+00:00,20.09,2318.7,1679.8,4531.0,0.0
2024-02-06 05:00:00+00:00,50.0,2157.4,1690.3,4800.0,0.1
2024-02-06 06:00:00+00:00,68.16,2074.0,1712.1,5186.0,0.2
2024-02-06 07:00:00+00:00,62.0,2327.2,1721.3,5386.0,6.2
2024-02-06 08:00:00+00:00,61.35,2409.3,1715.0,5356.0,38.4
2024-02-06 09:00:00+00:00,58.68,2275.9,1714.6,5338.0,69.2
2024-02-06 10:00:00+00:00,58.36,2409.6,1707.4,5349.0,87.5
2024-02-06 11:00:00+00:00,59.09,2329.6,1697.7,5331.0,93.9
2024-02-06 12:00:00+00:00,58.24,2283.4,1699.5,5355.0,89.0
2024-02-06 13:00:00+00:00,60.02,2311.1,1732.5,5243.0,81.1
2024-02-06 14:00:00+00:00,60.06,2313.4,1759.8,5107.0,65.5
2024-02-06 15:00:00+00:00,60.82,2294.4,1789.2,5198.0,13.0
2024-02-06 16:00:00+00:00,62.97,2109.6,1803.4,5595.0,0.4
2024-02-06 17:00:00+00:00,61.96,1736.3,1777.9,5390.0,0.1
2024-02-06 18:00:00+00:00,61.16,1597.3,1785.2,5038.0,0.0
2024-02-06 19:00:00+00:00,59.14,1806.6,1789.8,4922.0,0.0
2024-02-06 20:00:00+00:00,56.44,1878.4,1763.8,4734.0,0.0
2024-02-06 21:00:00+00:00,56.52,1903.3,1733.5,4555.0,0.0
2024-02-06 22:00:00+00:00,53.3,1873.1,1685.0,4464.0,0.0
2024-02-06 23:00:00+00:00,41.17,2451.0,1816.7,4308.0,0.0
2024-02-07 00:00:00+00:00,37.17,2363.3,1814.5,4335.0,0.0
2024-02-07 01:00:00+00:00,43.26,2303.6,1801.2,4315.0,0.0
2024-02-07 02:00:00+00:00,46.59,2319.6,1778.1,4184.0,0.0
2024-02-07 03:00:00+00:00,54.47,2318.4,1767.9,4046.0,0.0
2024-02-07 04:00:00+00:00,59.63,2180.4,1777.7,4051.0,0.0
2024-02-07 05:00:00+00:00,74.83,1898.2,1783.0,4500.0,0.1
2024-02-07 06:00:00+00:00,86.67,1624.9,1772.4,5079.0,2.1
2024-02-07 07:00:00+00:00,87.0,1586.4,1726.3,5252.0,51.3
2024-02-07 08:00:00+00:00,85.53,1565.9,1664.4,5235.0,253.0
2024-02-07 09:00:00+00:00,81.17,1546.8,1596.9,5206.0,502.7
2024-02-07 10:00:00+00:00,78.01,1659.9,1527.6,5263.0,668.8
2024-02-07 11:00:00+00:00,75.82,1654.9,1449.0,5234.0,736.9
2024-02-07 12:00:00+00:00,78.29,1542.1,1378.3,5188.0,705.1
2024-02-07 13:00:00+00:00,77.32,1309.0,1320.9,5185.0,604.9
2024-02-07 14:00:00+00:00,86.74,1102.4,1268.1,5047.0,358.1
2024-02-07 15:00:00+00:00,97.3,923.9,1229.4,5033.0,55.3
2024-02-07 16:00:00+00:00,120.05,767.1,1196.0,5375.0,1.8
2024-02-07 17:00:00+00:00,136.22,622.8,1153.2,5307.0,0.1
2024-02-07 18:00:00+00:00,109.7,611.0,1118.4,5035.0,0.0
2024-02-07 19:00:00+00:00,99.91,680.1,1107.5,4864.0,0.0
2024-02-07 20:00:00+00:00,87.65,739.8,1072.1,4713.0,0.0
2024-02-07 21:00:00+00:00,83.63,751.5,1026.2,4540.0,0.0
2024-02-07 22:00:00+00:00,79.21,744.8,1001.6,4397.0,0.0
2024-02-07 23:00:00+00:00,73.7,1621.1,1156.5,4118.0,0.0
2024-02-08 00:00:00+00:00,73.2,1538.5,1268.4,4141.0,0.0
2024-02-08 01:00:00+00:00,72.15,1367.9,1389.6,4137.0,0.0
2024-02-08 02:00:00+00:00,71.18,1214.8,1503.5,4092.0,0.0
2024-02-08 03:00:00+00:00,70.95,1041.4,1554.4,4060.0,0.0
2024-02-08 04:00:00+00:00,75.98,848.2,1495.1,4096.0,0.0
2024-02-08 05:00:00+00:00,87.08,669.2,1393.9,4516.0,0.1
2024-02-08 06:00:00+00:00,110.0,573.7,1292.7,5093.0,4.5
2024-02-08 07:00:00+00:00,133.15,612.7,1144.1,5230.0,91.8
2024-02-08 08:00:00+00:00,113.55,588.3,997.5,5177.0,339.9
2024-02-08 09:00:00+00:00,97.79,514.4,893.3,5136.0,595.5
2024-02-08 10:00:00+00:00,91.87,472.4,790.4,5139.0,775.1
2024-02-08 11:00:00+00:00,89.38,450.9,673.6,5067.0,869.3
2024-02-08 12:00:00+00:00,90.98,409.2,540.0,4997.0,814.8
2024-02-08 13:00:00+00:00,94.9,275.3,385.5,4940.0,642.2
2024-02-08 14:00:00+00:00,94.38,150.5,268.2,4901.0,376.2
2024-02-08 15:00:00+00:00,93.01,95.6,197.4,5056.0,57.2
2024-02-08 16:00:00+00:00,103.0,80.5,152.8,5434.0,1.8
2024-02-08 17:00:00+00:00,94.67,76.4,136.6,5372.0,0.1
2024-02-08 18:00:00+00:00,86.06,86.4,139.1,5121.0,0.0
2024-02-08 19:00:00+00:00,83.2,117.7,168.0,5010.0,0.0
2024-02-08 20:00:00+00:00,80.61,169.4,232.2,4827.0,0.0
2024-02-08 21:00:00+00:00,75.6,224.7,332.2,4637.0,0.0
2024-02-08 22:00:00+00:00,65.98,298.5,455.1,4597.0,0.0
2024-02-08 23:00:00+00:00,60.43,767.4,817.8,4325.0,0.0
2024-02-09 00:00:00+00:00,58.61,935.5,1015.4,4349.0,0.0
2024-02-09 01:00:00+00:00,55.74,1149.0,1212.5,4364.0,0.0
2024-02-09 02:00:00+00:00,51.61,1436.8,1398.3,4374.0,0.0
2024-02-09 03:00:00+00:00,49.96,1744.0,1569.4,4540.0,0.0
2024-02-09 04:00:00+00:00,51.41,2032.9,1690.1,4615.0,0.0
2024-02-09 05:00:00+00:00,52.57,2121.8,1767.5,4843.0,0.1
2024-02-09 06:00:00+00:00,63.02,2203.2,1814.2,5352.0,1.0
2024-02-09 07:00:00+00:00,62.19,2691.0,1843.1,5571.0,18.6
2024-02-09 08:00:00+00:00,63.76,2992.9,1869.0,5642.0,60.7
2024-02-09 09:00:00+00:00,65.41,3057.7,1879.3,5724.0,94.0
2024-02-09 10:00:00+00:00,65.35,3264.5,1883.5,5667.0,110.2
2024-02-09 11:00:00+00:00,63.84,3179.9,1882.2,5575.0,108.9
2024-02-09 12:00:00+00:00,62.89,3101.0,1885.6,5519.0,95.3
2024-02-09 13:00:00+00:00,68.68,3114.1,1885.4,5394.0,76.1
2024-02-09 14:00:00+00:00,68.09,3119.1,1884.8,5323.0,47.7
2024-02-09 15:00:00+00:00,68.75,3205.8,1886.2,5367.0,12.1
2024-02-09 16:00:00+00:00,74.22,3194.7,1883.9,5696.0,0.3
2024-02-09 17:00:00+00:00,75.94,2930.2,1879.3,5630.0,0.1
2024-02-09 18:00:00+00:00,70.94,2904.6,1875.4,5394.0,0.0
2024-02-09 19:00:00+00:00,67.25,2993.0,1875.6,5112.0,0.0
2024-02-09 20:00:00+00:00,66.15,3058.8,1873.0,4817.0,0.0
2024-02-09 21:00:00+00:00,64.96,3014.6,1854.9,4703.0,0.0
2024-02-09 22:00:00+00:00,63.28,2933.5,1830.7,4550.0,0.0
2024-02-09 23:00:00+00:00,61.14,3364.2,1837.7,4335.0,0.0
2024-02-10 00:00:00+00:00,62.03,3253.1,1817.2,4349.0,0.0
2024-02-10 01:00:00+00:00,62.34,3169.1,1795.0,4300.0,0.0
2024-02-10 02:00:00+00:00,62.33,3181.0,1785.2,4198.0,0.0
2024-02-10 03:00:00+00:00,62.35,3129.4,1780.1,4082.0,0.0
2024-02-10 04:00:00+00:00,63.35,2951.3,1789.8,4086.0,0.0
2024-02-10 05:00:00+00:00,62.64,2633.4,1801.7,4110.0,0.1
2024-02-10 06:00:00+00:00,63.26,2454.4,1802.1,4300.0,0.7
2024-02-10 07:00:00+00:00,64.74,2708.5,1793.2,4553.0,12.8
2024-02-10 08:00:00+00:00,65.72,2787.0,1781.9,4756.0,50.4
2024-02-10 09:00:00+00:00,67.47,2660.4,1765.3,4881.0,88.6
2024-02-10 10:00:00+00:00,67.27,2653.8,1733.0,4932.0,118.0
2024-02-10 11:00:00+00:00,66.18,2419.1,1688.8,4903.0,134.5
2024-02-10 12:00:00+00:00,65.12,2240.1,1664.2,4875.0,130.5
2024-02-10 13:00:00+00:00,66.91,2180.4,1652.5,4835.0,117.3
2024-02-10 14:00:00+00:00,68.01,2092.7,1636.3,4780.0,73.8
2024-02-10 15:00:00+00:00,68.92,2123.6,1623.2,4887.0,14.1
2024-02-10 16:00:00+00:00,88.4,2110.2,1610.1,5269.0,0.3
2024-02-10 17:00:00+00:00,85.27,1951.5,1597.3,5197.0,0.1
2024-02-10 18:00:00+00:00,69.06,1942.8,1591.6,4879.0,0.0
2024-02-10 19:00:00+00:00,65.28,1950.5,1580.3,4560.0,0.0
2024-02-10 20:00:00+00:00,64.18,1991.7,1571.6,4451.0,0.0
2024-02-10 21:00:00+00:00,63.38,1993.7,1582.2,4195.0,0.0
2024-02-10 22:00:00+00:00,61.93,1967.3,1599.0,4038.0,0.0
2024-02-10 23:00:00+00:00,55.48,2658.5,1802.1,4104.0,0.0
2024-02-11 00:00:00+00:00,53.67,2602.6,1807.4,4137.0,0.0
2024-02-11 01:00:00+00:00,52.6,2564.8,1814.5,4152.0,0.0
2024-02-11 02:00:00+00:00,46.83,2631.6,1820.8,4150.0,0.0
2024-02-11 03:00:00+00:00,43.64,2660.1,1827.5,4171.0,0.0
2024-02-11 04:00:00+00:00,46.25,2596.3,1834.7,4174.0,0.0
2024-02-11 05:00:00+00:00,49.19,2379.8,1845.3,4168.0,0.1
2024-02-11 06:00:00+00:00,53.16,2270.4,1846.7,4337.0,1.1
2024-02-11 07:00:00+00:00,55.06,2550.8,1846.5,4504.0,20.3
2024-02-11 08:00:00+00:00,57.97,2667.3,1846.2,4642.0,68.4
2024-02-11 09:00:00+00:00,61.16,2581.3,1846.1,4810.0,123.5
2024-02-11 10:00:00+00:00,63.97,2642.0,1838.5,4864.0,167.2
2024-02-11 11:00:00+00:00,63.05,2501.0,1833.3,4909.0,184.1
2024-02-11 12:00:00+00:00,61.73,2393.6,1827.8,4921.0,166.3
2024-02-11 13:00:00+00:00,63.33,2353.0,1810.1,4874.0,120.8
2024-02-11 14:00:00+00:00,66.02,2301.3,1780.5,4831.0,69.3
2024-02-11 15:00:00+00:00,70.69,2339.3,1756.6,4870.0,14.4
2024-02-11 16:00:00+00:00,78.34,2278.3,1745.1,5319.0,0.3
2024-02-11 17:00:00+00:00,80.58,2045.1,1734.1,5313.0,0.1
2024-02-11 18:00:00+00:00,74.95,1986.0,1708.0,4896.0,0.0
2024-02-11 19:00:00+00:00,76.59,1992.2,1671.4,4626.0,0.0
2024-02-11 20:00:00+00:00,69.93,1990.0,1634.7,4420.0,0.0
2024-02-11 21:00:00+00:00,67.86,1918.2,1601.2,4211.0,0.0
2024-02-11 22:00:00+00:00,63.88,1803.9,1566.0,4072.0,0.0
2024-02-11 23:00:00+00:00,64.35,1780.2,1511.1,4011.0,0.0
2024-02-12 00:00:00+00:00,61.59,1630.3,1451.5,4049.0,0.0
2024-02-12 01:00:00+00:00,60.65,1486.8,1360.8,4011.0,0.0
2024-02-12 02:00:00+00:00,59.39,1389.2,1247.5,3996.0,0.0
2024-02-12 03:00:00+00:00,59.21,1226.2,1127.0,4032.0,0.0
2024-02-12 04:00:00+00:00,65.0,969.5,982.7,4210.0,0.0
2024-02-12 05:00:00+00:00,76.0,720.5,844.2,4500.0,0.1
2024-02-12 06:00:00+00:00,85.41,590.3,702.8,5020.0,0.4
2024-02-12 07:00:00+00:00,104.0,563.5,545.9,5223.0,11.6
2024-02-12 08:00:00+00:00,96.5,506.8,456.5,5292.0,47.0
2024-02-12 09:00:00+00:00,85.47,419.1,454.3,5429.0,76.4
2024-02-12 10:00:00+00:00,79.14,367.6,497.7,5427.0,93.6
2024-02-12 11:00:00+00:00,67.37,319.9,568.5,5396.0,110.7
2024-02-12 12:00:00+00:00,63.75,292.1,648.9,5461.0,144.1
2024-02-12 13:00:00+00:00,63.95,313.7,723.4,5334.0,129.2
2024-02-12 14:00:00+00:00,66.4,371.1,768.1,5148.0,85.1
2024-02-12 15:00:00+00:00,78.42,428.8,768.9,5179.0,16.2
2024-02-12 16:00:00+00:00,93.9,465.2,767.2,5464.0,0.5
2024-02-12 17:00:00+00:00,96.0,466.2,773.2,5334.0,0.1
2024-02-12 18:00:00+00:00,89.08,496.4,828.0,5005.0,0.0
2024-02-12 19:00:00+00:00,79.15,574.8,933.1,4749.0,0.0
2024-02-12 20:00:00+00:00,71.54,636.0,1064.0,4623.0,0.0
2024-02-12 21:00:00+00:00,65.65,656.0,1184.1,4454.0,0.0
2024-02-12 22:00:00+00:00,61.73,664.9,1260.7,4301.0,0.0
2024-02-12 23:00:00+00:00,66.31,590.9,1060.8,4083.0,0.0
2024-02-13 00:00:00+00:00,65.37,557.0,1125.1,4079.0,0.0
2024-02-13 01:00:00+00:00,63.41,572.0,1156.5,4086.0,0.0
2024-02-13 02:00:00+00:00,60.49,606.0,1168.0,4036.0,0.0
2024-02-13 03:00:00+00:00,60.06,626.8,1173.9,4018.0,0.0
2024-02-13 04:00:00+00:00,62.7,654.7,1176.4,4130.0,0.0
2024-02-13 05:00:00+00:00,66.15,699.3,1188.2,4468.0,0.1
2024-02-13 06:00:00+00:00,75.68,767.5,1200.5,4957.0,3.4
2024-02-13 07:00:00+00:00,88.75,976.3,1202.9,5156.0,62.1
2024-02-13 08:00:00+00:00,74.96,1095.5,1210.6,5128.0,190.0
2024-02-13 09:00:00+00:00,69.21,1115.5,1227.0,5141.0,317.9
2024-02-13 10:00:00+00:00,63.87,1209.1,1253.6,5146.0,466.8
2024-02-13 11:00:00+00:00,60.53,1188.3,1254.8,5133.0,645.1
2024-02-13 12:00:00+00:00,60.26,1147.7,1240.2,5098.0,669.2
2024-02-13 13:00:00+00:00,63.1,1069.2,1230.3,4954.0,585.7
2024-02-13 14:00:00+00:00,70.7,979.8,1217.4,4780.0,369.3
2024-02-13 15:00:00+00:00,77.92,949.4,1190.5,4782.0,50.3
2024-02-13 16:00:00+00:00,94.93,894.4,1160.5,5099.0,1.4
2024-02-13 17:00:00+00:00,99.52,758.8,1143.7,5080.0,0.1
2024-02-13 18:00:00+00:00,90.99,763.9,1133.2,4865.0,0.0
2024-02-13 19:00:00+00:00,77.97,827.1,1115.1,4639.0,0.0
2024-02-13 20:00:00+00:00,71.86,816.1,1076.6,4395.0,0.0
2024-02-13 21:00:00+00:00,68.39,750.1,990.2,4147.0,0.0
2024-02-13 22:00:00+00:00,64.74,705.7,902.5,4017.0,0.0
2024-02-13 23:00:00+00:00,60.63,953.2,1076.4,3890.0,0.0
2024-02-14 00:00:00+00:00,59.34,848.1,1060.9,3923.0,0.0
2024-02-14 01:00:00+00:00,55.76,713.3,1026.6,3985.0,0.0
2024-02-14 02:00:00+00:00,54.79,619.3,970.5,4015.0,0.0
2024-02-14 03:00:00+00:00,55.06,536.3,928.6,4021.0,0.0
2024-02-14 04:00:00+00:00,58.43,450.3,902.1,4034.0,0.0
2024-02-14 05:00:00+00:00,63.23,391.0,887.3,4288.0,0.1
2024-02-14 06:00:00+00:00,72.74,359.1,887.7,4775.0,1.2
2024-02-14 07:00:00+00:00,79.73,395.8,895.6,5004.0,19.4
2024-02-14 08:00:00+00:00,69.65,400.2,891.4,5114.0,52.2
2024-02-14 09:00:00+00:00,63.86,344.5,854.2,5208.0,80.8
2024-02-14 10:00:00+00:00,63.29,298.8,766.5,5236.0,96.9
2024-02-14 11:00:00+00:00,62.63,241.1,667.8,5208.0,108.8
2024-02-14 12:00:00+00:00,63.82,204.4,588.8,5204.0,120.3
2024-02-14 13:00:00+00:00,69.03,171.8,509.3,5125.0,114.4
